token	normalised
seıgnurs	seignurs
fet	fet
ıl	il
mɑnéé	manéé
uos	vos
demɑnt	demant
.	.
pernez	pernez
me	me
uıf	vif
eschec	eschec
ɑués	avés
fɑı́t	faít
grɑnt	grant
.	.
Queus	queus
est	est
lı́	lí
reıs	reis
?	?
ꝑ	par
m	m
espéé	espéé
reɑnt	reant
.	.
s	s
espéé	espéé
lur	lur
rendı́	rendí
,	,
.	.
lı	li
quens	quens
Rollɑnt	rollant
lɑ	la
prent	prent
,	,
puıs	puis
luı	lui
ɑmenent	amenent
sun	sun
ueR	ver
destrıer	destrier
muɑnt	muant
,	,
Dunt	dunt
fu	fu
ocıs	ocis
lı	li
reıs	reis
de	de
nı́nı́uɑnt	nínívant
et	et
bɑlsɑmı	balsami
quı	qui
ot	ot
grɑnt	grant
hɑrdenɑnt	hardenant
&	et
ɑnɑschɑrd	anaschard
un	un
reı	rei
de	de
puteı	putei
gent	gent
.	.
Lı	li
cõpɑıgnum	compaignum
repɑırent	repairent
de	de
ı́usteR	j́uster
.	.
.	.
clɑrel	clarel
unt	unt
prıs	pris
sıl	sil
quıdent	quident
bñ	bin
meneR	mener
.	.
,	,
a	a
gɑrlemɑne	garlemane
le	le
uoléént	voléént
p̃senteR	presenter
.	.
Mɑıs	mais
ɑı́nz	aínz
qu	qu
ıl	il
puıssent	puissent
une	une
lı́eue	líeue
ɑleR	aler
,	,
De	de
ɑltre	altre
mɑrtı́n	martín
lur	lur
estuuerɑd	estuverad
cɑnteR	canter
,	,
kɑr	kar
sɑrɑcın	saracin
repeırent	repeirent
de	de
preıeR	preier
Mıl	mil
⁊	et
.v.	.v.
cent	cent
les	les
pot	pot
l	l
um	um
ɑemeR	aemer
.	.
Oıent	oient
les	les
cors	cors
e	e
les	les
busı́nes	busínes
suneR	suner
,	,
veınt	veint
les	les
helmes	helmes
menument	menument
estenceleR	estenceler
e	e
les	les
enseınes	enseines
pɑr	par
ɑmunt	amunt
venteler	venteler
.	.
Rollɑnt	rollant
les	les
ueı́t	veít
sı	si
cũmence	cummence
ɑ	a
sı́fleR	sífler
.	.
ɑ	a
ses	ses
estrıus	estrius
s	s
est	est
ɑfıchı́é	afichíé
lı	li
Ber	ber
,	,
enves	enves
ogeR	oger
prıst	prist
lı	li
quens	quens
ɑ	a
ı́ureR	j́urer
:	:
sı	si
ɑ	a
durendɑl	durendal
me	me
puısse	puisse
ɑ	a
ues	ues
meller	meller
,	,
tɑnt	tant
me	me
uerez	verez
ocı́re	ocíre
e	e
decopeR	decoper
Que	que
les	les
noueles	noveles
ırunt	irunt
ultremer	ultremer
.	.
seıgnur	seignur
bɑrun	barun
ço	ço
dı́t	dít
olıuı́r	olivír
a	a
sɑges	sages
humesondoitpeutêtreconsidérercetteformecommefautive(oublidelatilde),puisquelescribeécritpartoutailleurshũme(s).	humesondoitpeutêtreconsidérercetteformecommefautive(oublidelatilde),puisquelescribeécritpartoutailleurshũme(s).
l	l
ɑı	ai
oı̈	oï
reconter	reconter
Que	que
l	l
um	um
ne	ne
se	se
puıt	puit
de	de
tut	tut
ses	ses
mɑuls	mauls
gɑrdeR	garder
ne	ne
l	l
um	um
ne	ne
pot	pot
mı́e	míe
tuz	tuz
ıorz	jorz
senz	senz
ıuste	juste
esteR	ester
;	;
e	e
,	,
quɑnt	quant
home	home
quıde	quide
grɑnt	grant
lééce	lééce
ɑuer	aver
,	,
Jduc	iduc
÷	est
ıl	il
plus	plus
pres	pres
del	del
desturbı́r	desturbír
.	.
vers	vers
÷	est
ço	ço
dı́t	dít
oger	oger
ıcı	ici
ɑd	ad
mɑl	mal
ɑ	a
penseR	penser
ne	ne
cı	ci
n	n
auerɑt	averat
mestı́r	mestír
d	d
espoueteR	espoveter
.	.
vééz	vééz
pɑens	paens
nes	nes
poez	poez
eschıuer	eschiver
,	,
pɑr	par
mı	mi
lur	lur
lɑnces	lances
nus	nus
estuuerɑt	estuverat
pɑsseR	passer
.	.
Or	or
doıt	doit
chɑscun	chascun
sɑ	sa
penséé	penséé
mustré́é	mustré́é
.	.
Puıs	puis
q̃	que
hũme	humme
ẽ	est
nel	nel
deı́t	deít
l	l
um	um
ɑfoleR	afoler
,	,
Lɑı́sum	laísum
clɑrel	clarel
cest	cest
sɑrɑcın	saracin
ɑleR	aler
,	,
kɑr	kar
bñ	bin
uez	vez
nel	nel
pouũ	pouum
meneR	mener
;	;
Bı́n	bín
les	les
nus	nus
pout	pout
ɑguı	agui
guerdoneR	guerdoner
.	.
e	e
dı́t	dít
lı	li
Reıs	reis
clɑrels	clarels
:	:
frɑnc	franc
quor	quor
te	te
fıst	fist
pɑrleR	parler
.	.
sıre	sire
Rollɑnt	rollant
fɑıt	fait
oger	oger
lı	li
bres	bres
fors	fors
e	e
fırs	firs
estes	estes
,	,
hɑrdı́z	hardíz
e	e
redotez	redotez
,	,
e	e
de	de
bɑtɑılle	bataille
dux	dux
enlumı́nez	enlumínez
;	;
e	e
olıuers	olivers
est	est
bons	bons
cheuɑlırs	chevalirs
pruuez	pruvez
e	e
ıo	jo
meı̈mes	meïmes
suı́	suí
de	de
ment	ment
pɑl	pal
eschɑpez	eschapez
.	.
vééz	vééz
pɑens	paens
,	,
refuser	refuser
uos	vos
poeez	poeez
,	,
ne	ne
ɑlt͛	altre
succurs	succurs
de	de
hũme	humme
n	n
ı	i
ɑtendez	atendez
.	.
kı	ki
ore	ore
ne	ne
fırche	firche
cüɑrt	cüart
seı́t	seít
ıl	il
pruuez	pruvez
!	!
Munı́oı́e	munj́oíe
escrıent	escrient
,	,
es	es
les	les
v⁹	vus
ɑı́utez	aj́utez
Jɑ	ja
ı	i
uerez	verez
des	des
morz	morz
e	e
des	des
nɑffrez	naffrez
.	.
Rollɑnt	rollant
ferı	feri
un	un
pɑen	paen
buenı́eR	bueníer
kı	ki
pl⁹	plus
est	est
neı́r	neír
que	que
mureRe	murere
de	de
murıer	murier
;	;
Mort	mort
le	le
tresturne	tresturne
en	en
mılı́u	milíu
d	d
un	un
sentı́r	sentír
.	.
e	e
olıvıR	olivir
fıert	fiert
bɑlsɑn	balsan
de	de
munpell?ı́eR	munpell?íer
