token	normalised
Oez	oez
seıgnurs	seignurs
unchore	unchore
u⁹	vus
ɑı	ai
ɑ	a
dıre	dire
reıs	reis
ɑGulɑnt	agulant
uı́nt	vínt
ot	ot
ml̃t	mut
grɑnt	grant
ıre	ire
.	.
Crıstıenté	cristienté
uolt	volt
ɑ	a
estrus	estrus
destruıre	destruire
Ot	ot
ses	ses
deus	deus
meıns	meins
uos	vos
uoderɑt	voderat
ıl	il
ocı́er	ocíer
.	.
elmunt	elmunt
sun	sun
fı́z	fíz
f͛rat	ferrat
ɑ	a
rome	rome
sı́re	síre
.	.
Des	des
sɑrɑrɑcıns	sararacins
ɑt	at
o	o
Luı	lui
tele	tele
enpıre	enpire
n	n
ɑt	at
hũme	humme
ɑl	al
munde	munde
que	que
seı́t	seít
co	co
seüst	seüst
descͥure	descrivre
Pur	pur
ço	ço
q̃	que
ıl	il
eüst	eüst
reçeü	reçeü
bɑtesmetırre	batesmetirre
Pur	pur
nule	nule
ı́oı́e	j́oíe
en	en
ust	ust
tɑlenz	talenz
de	de
rı́re	ríre
kɑr	kar
sı	si
tel	tel
ost	ost
uers	vers
xͥens	Crestiens
se	se
uı́re	víre
Onques	onques
ne	ne
fu	fu
pl⁹	plus
dolerus	dolerus
mɑrtıre	martire
Oez	oez
seıngnurs	seingnurs
dunt	dunt
ɑGulɑnt	agulant
tẽçone	tençone
crıstı́enté	cristíenté
destruı́t	destruít
e	e
depersone	depersone
elmunt	elmunt
sun	sun
fı́z	fíz
uolt	volt
coroner	coroner
ɑ	a
rome	rome
a	a
uos	vos
meımes	meimes
ɑbɑterɑ	abatera
lɑ	la
corune	corune
.	.
Turpıns	Turpins
pɑrole	parole
mes	mes
n	n
a	a
talent	talent
q̃	que
rı́e	ríe
Reı́s	reís
ɑgulɑnt	agulant
uıent	vient
ot	ot
sɑ	sa
bɑrunı́e	baruníe
Pɑr	par
set	set
feı́z	feíz
.c.m.	.c.m.
conduıt	conduit
en	en
sɑ	sa
bɑıllıe	baillie
.	.
Pɑr	par
hɑute	haute
mer	mer
vıent	vient
ot	ot
ml̃t	mut
grɑnt	grant
nɑvı́e	navíe
.	.
Reıs	reis
troı̈ens	troïens
sun	sun
eınzne	einzne
fı́z	fíz
les	les
guıe	guie
.	.
tɑnt	tant
ı	i
ɑt	at
gent	gent
n	n
ı	i
ɑ	a
nul	nul
quı	qui
ver	ver
en	en
dı́e	díe
.	.
aınz	ainz
que	que
uıngez	vingez
ɑs	as
plenz	plenz
de	de
lũbɑrdıe	lunbardie
ne	ne
que	que
ueez	veez
verzɑıls	verzails
ne	ne
ıvorıe	ivorie
Dev͛rs	Deverrs
Lɑ	la
u	u
Lɑ	la
t͛re	terre
ert	ert
sɑsı́e	sasíe
xp̃ıenté	Crestienté
en	en
ert	ert
sı	si
mɑl	mal
bɑıllı́e	baillíe
n	n
ı	i
ɑurɑ	avra
hũme	humme
kı	ki
ne	ne
perde	perde
lɑ	la
uı́e	víe
e	e
uos	vos
meımes	meimes
kıs	kis
ɑuez	avez
en	en
bɑllıe	ballie
kı	ki
consentés	consentés
ceste	ceste
nouelerı́e	noveleríe
Metez	metez
le	le
col	col
suz	suz
l	l
espee	espee
forbı́é	forbíé
.	.
e	e
s	s
ıl	il
tɑnt	tant
ne	ne
fɑı́t	faít
q̃	que
ıl	il
ne	ne
uos	vos
occı́e	occíe
vos	vos
ne	ne
f͛rez	ferrez
ıɑmes	james
chevɑlerı́e	chevaleríe
.	.
ẽ	en
ɑutre	autre
t͛re	terre
ɑuerez	averez
vne	une
bɑıllıe	baillie
ke	ke
uos	vos
uɑudrɑt	vaudrat
vne	une
senechɑusıe	senechausie
.	.
a	a
ıcest	icest
prısun	prisun
mot	mot
est	est
lɑ	la
chɑrtre	chartre
fını́e	finíe
.	.
Co	co
dıt	dit
bɑlɑm	balam
enten	enten
enperev̈r	enpereür
Que	que
dırɑı	dirai
ge	ge
ɑGulɑnt	agulant
mun	mun
seınur	seinur
De	de
teı	tei
cũbɑtre	cumbatre
od	od
luı	lui
n	n
ɑt	at
nul	nul
retur	retur
Plus	plus
que	que
del	del
ɑne	ane
e	e
del	del
muıer	muier
ostur	ostur
.	.
Cent	cent
mıle	mile
sunt	sunt
nrẽ	nostre
cõmenceür	commenceür
e	e
ıo	jo
en	en
deı	dei
estre	estre
le	le
premıer	premier
fereür	fereür
Jo	jo
l	l
ɑı	ai
en	en
fıu	fiu
sı	si
urent	urent
mı	mi
ɑnceür	anceür
sur	sur
un	un
cheuɑl	cheval
sı	si
blɑnc	blanc
cũ	cum
flur	flur
Fɑuue	fauve
ne	ne
grıs	gris
eı́nz	eínz
est	est
de	de
une	une
colur	colur
nıent	nient
menur	menur
de	de
ɑutre	autre
eı́nz	eínz
ẽ	est
un	un
poı	poi
grenur	grenur
.	.
Quɑnt	quant
uos	vos
uerrez	verrez
uo	vos
gent	gent
ıuster	juster
ɑs	as
lur	lur
n	n
estes	estes
pɑs	pas
seın	sein
n	n
ɑuez	avez
tɑnt	tant
de	de
pɑür	paür
.	.
se	se
vrẽ	vostre
ıoı́e	joíe
ne	ne
uos	vos
tͧne	turne
ɑ	a
dolur	dolur
Ot	ot
le	le
lı	li
reıs	reis
Mut	mut
en	en
ot	ot
grɑnt	grant
ırrúr	irrúr
.	.
Ferı́r	ferír
le	le
uolt	volt
mes	mes
les	les
dux	dux
.N.	Naimes
ı	i
curt	curt
Mercı	merci
bıɑu	biau
sı́re	síre
pur	pur
deu	deu
le	le
creɑtur	creatur
.	.
Jɑ	ja
uos	vos
turnerũt	turnerunt
ɑ	a
mɑl	mal
tut	tut
lı	li
plusur	plusur
.	.
Dıt	dit
l	l
empereı́r	empereír
ıl	il
ment	ment
lı	li
lecheür	lecheür
.	.
Dı	di
tun	tun
seıgnur	seignur
sɑnz	sanz
nul	nul
cõtredı́tur	contredítur
Que	que
ɑı́nz	aínz
quɑtre	quatre
meıs	meis
n	n
ı	i
ɑurɑt	avrat
ıl	il
d	d
ıcest	icest
ıur	jur
en	en
ɑsp̃munt	aspremunt
porteraı́	porteraí
mɑ	ma
orreflur	orreflur
.	.
tɑnt	tant
cũme	cumme
deu	deu
sɑue	save
le	le
mın	min
cors	cors
n	n
ɑverɑı	averai
ıo	jo
ıa	ja
terrı̈en	terrïen
seıgnur	seignur
.	.
Bɑlɑm	balam
out	out
ıre	ire
del	del
reı́	reí
qͥ	qu
l	il
ot	ot
enpẽsé	enpensé
Que	que
le	le
ferıst	ferist
se	se
ıl	il
ne	ne
fust	fust
osté	osté
Des	des
ore	ore
pɑrole	parole
cũ	cum
cheuɑlıer	chevalier
menbré	menbré
De	de
sun	sun
messɑge	message
quɑn	quanque
ıl	il
ot	ot
celé	celé
Reı	rei
.k.	Karles
entent	entent
q̃	que
ɑGulɑnt	agulant
te	te
a	a
mɑndé	mandé
Pɑr	par
meı	mei
l	l
orras	orras
kı	ki
ıl	il
fu	fu
cumandé	cumandé
.	.
Pur	pur
sun	sun
trev̈	treü
q̃	que
ne	ne
lı	li
ɑs	as
porté	porté
Vɑ	va
tost	tost
ɑ	a
luı	lui
q̃	que
ıl	il
ne	ne
seıt	seit
trestrũné	trestrunné
Fɑı	fai
luı	lui
humɑGe	humage
ueɑnt	veant
tut	tut
sun	sun
bɑrné	barné
sı	si
nel	nel
fɑı́z	faíz
ɑ	a
mɑlur	malur
fus	fus
né	né
ne	ne
te	te
lerrɑ	lerra
ne	ne
chɑstel	chastel
ne	ne
cı́té	cíté
ne	ne
boıs	bois
.	.
ne	ne
tur	tur
.	.
ne	ne
pleın	plein
ne	ne
fermeté	fermeté
korune	korune
ɑl	al
chıf	chif
ne	ne
ɑvtre	autre
dıgneté	digneté
n	n
ı	i
ɑuerɑt	averat
hũme	humme
de	de
tun	tun
lı́nɑGe	línage
né	né
Que	que
ıl	il
puısse	puisse
ateındre	ateindre
en	en
la	la
crıstı̈enté	cristïenté
Que	que
d	d
un	un
des	des
mẽbre	membre
ne	ne
seıt	seit
deshonoré	deshonoré
:	:
v	u
puıg	puig
cope	cope
,	,
v	u
ɑl	al
mex	mex
ert	ert
ɑs	as
furches	furches
encɼoé	encroé
.	.
puıs	puis
te	te
sı	si
cũ	cum
ɑt	at
en	en
pensé	pensé
:	:
tɑ	ta
prıme	prime
bɑrbe	barbe
,	,
que	que
ɑs	as
en	en
tel	tel
chıerté	chierté
,	,
a	a
lɑ	la
mɑnı́re	maníre
de	de
runcın	runcin
escurtı́é	escurtíé
te	te
ert	ert
recopé	recopé
e	e
le	le
peıl	peil
trenchıé	trenchié
tͧnsuné	trunsuné
,	,
Ne	ne
ɑurɑs	avras
pel	pel
que	que
ne	ne
te	te
seıt	seit
pelé	pelé
;	;
e	e
puıs	puis
serɑs	seras
ɑ	a
runcın	runcin
trɑı̈né	traïné
,	,
tɑnt	tant
cũ	cum
ore	ore
dure	dure
tute	tute
tɑ	ta
pöesté	pöesté
.	.
vnques	unques
puıs	puis
le	le
ore	ore
q̃	que
ɑdɑm	adam
fu	fu
furmé	furmé
e	e
tut	tut
lı	li
munt	munt
lı	li
fu	fu
ɑbɑnduné	abanduné
,	,
ne	ne
fu	fu
hũme	humme
sı	si
uılement	vilement
demené	demené
.	.
Jtel	itel
est	est
l	l
ıre	ire
de	de
ɑGulɑnt	agulant
le	le
sené	sené
.	.
nel	nel
corocı́er	corocíer
ne	ne
sɑés	saés
sı	si
osé	osé
.	.
num	num
f͛rɑs	ferras
tu	tu
,	,
n	n
es	es
pɑs	pas
ɑ	a
co	co
mudlé	mudlé
.	.
Jombles	jombles
hom	hom
es	es
,	,
sı	si
ɑs	as
poı	poi
enduré	enduré
,	,
n	n
ɑs	as
nul	nul
mestı́r	mestír
fors	fors
d	d
estre	estre
encurtıné	encurtiné
,	,
en	en
tes	tes
chɑmbres	chambres
seıgnı́é	seigníé
e	e
uentusé	ventusé
,	,
Souent	sovent
bɑıngnı́é	baingníé
e	e
chuchı́é	chuchíé
e	e
leué	levé
.	.
Ço	ço
ɑfıer	afier
ɑ	a
hume	hume
kı	ki
est	est
de	de
ıombe	jombe
éé	éé
.	.
Deheıt	deheit
reıs	reis
en	en
sun	sun
pɑleıs	paleis
mɑté	maté
,	,
kı	ki
de	de
tɑnt	tant
regnes	regnes
est	est
sı́res	síres
clɑmé	clamé
,	,
puıse	puise
estre	estre
de	de
sun	sun
ostel	ostel
ıuté	juté
!	!
Recreɑnt	recreant
es	es
,	,
ıol	jol
sɑı	sai
de	de
uerıté	verité
.	.
pɑr	par
teı	tei
sɑrɑzı́ns	sarazíns
en	en
uılté	vilté
chɑrun	charun
:	:
n	n
ɑuerunt	averunt
vers	vers
quı́	quí
mustrer	mustrer
lur	lur
freté	freté
,	,
Mut	mut
est	est
grɑnt	grant
hunte	hunte
hũme	humme
de	de
tun	tun
éé́	éé́
Que	que
sıscle	siscle
est	est
de	de
te	te
encumbré	encumbré
.	.
Mɑıs	mais
pɑr	par
ıcel	icel
deu	deu
quı	qui
tɑnt	tant
ɑd	ad
humılıté	humilité
,	,
Que	que
ɑGl̃	agulant
me	me
teneı́t	teneít
en	en
tel	tel
chı́rter	chírter
Que	que
sun	sun
messɑge	message
t	t
ɑt	at
pɑr	par
mɑ	ma
buche	buche
mɑndé	mandé
,	,
Suz	suz
cı́l	cíl
n	n
ɑt	at
hũme	humme
,	,
tɑnt	tant
hũme	humme
cũ	cum
lı́	lí
munde	munde
ẽ	est
léé	léé
,	,
fors	fors
sul	sul
mun	mun
cors	cors
e	e
mun	mun
brɑnt	brant
ɑceré	aceré
,	,
Sı	si
en	en
ert	ert
pɑr	par
meı́	meí
le	le
pɑıs	pais
ɑquı́té	aquíté
.	.
»	»
pɑr	par
l	l
entrecop	entrecop
od	od
le	le
bon	bon
brɑnt	brant
ɑceré	aceré
,	,
Que	que
lı	li
pendı	pendi
ɑl	al
senestre	senestre
costé	costé
.	.
Pɑr	par
ı́re	íre
l	l
ɑt	at
tɑnt	tant
de	de
feorre	feorre
ı́eté	j́eté
D	d
un	un
demı́	demí
peléé	peléé
lı	li
pɑce	pace
le	le
brɑndı́re	brandíre
.	.
Le	le
que	que
q̃	que
fust	fust
,	,
sens	sens
v	u
folı́e	folíe
,	,
Jɑ	ja
en	en
fust	fust
.k.	Karle
pɑr	par
mı́	mí
le	le
chı́f	chíf
elmé	elmé
,	,
Quɑnt	quant
.N.	Naimes
od	od
ses	ses
brɑz	braz
ɑcoléé	acoléé
:	:
Par	par
fol	fol
ne	ne
tınt	tint
e	e
pur	pur
demusuré	demusuré
;	;
E	e
tels	tels
.lx.	.lx.
en	en
sunt	sunt
o	o
luı	lui
ı́uré	j́uré
Que	que
jɑ	ja
usent	usent
le	le
sıcle	sicle
delıuré	delivré
,	,
Que	que
messɑge	message
dı́e	díe
tut	tut
sun	sun
pensé	pensé
,	,
Meıs	meis
de	de
plus	plus
fɑı́re	faíre
ne	ne
luı	lui
lɑıssez	laissez
sun	sun
gré	gré
,	,
kɑr	kar
sunrquıdɑnce	sunrquidance
l	l
ɑurɑt	avrat
tot	tot
ɑfolé	afolé
.	.
Quɑnt	quant
hoger	hoger
l	l
ot	ot
,	,
pur	pur
poı	poi
n	n
est	est
forsené	forsené
,	,
Colur	colur
luı	lui
mue	mue
,	,
lı	li
sɑnc	sanc
lı	li
ẽ	est
troublé	troublé
,	,
Grens	grens
e	e
plen	plen
d	d
ı́re	íre
s	s
est	est
u͛s	vers
leı	lei
reı	rei
turné	turné
En	en
ıtel	itel
guıse	guise
l	l
ɑt	at
ɑresuné	aresuné
.	.
Oger	oger
pɑrole	parole
kı	ki
gref	gref
ıre	ire
susprent	susprent
:	:
Dreı́z	dreíz
enperı́rer	enperírer
,	,
faıt	fait
ıl	il
,	,
ɑ	a
me	me
entent	entent
.	.
pɑr	par
ıcel	icel
deu	deu
ɑ	a
quı	qui
lı	li
munt	munt
ɑpent	apent
,	,
kı	ki
en	en
lɑ	la
uırgıne	virgine
uınt	vint
pɑr	par
ɑnũcement	anuncement
,	,
Se	se
ɑ	a
ceste	ceste
fı́e	fíe
pɑssez	passez
mun	mun
tɑlent	talent
,	,
De	de
cest	cest
glutun	glutun
kı	ki
cı́	cí
ueı́	veí
en	en
p̃sent	present
ke	ke
ore	ore
endreı́t	endreít
ne	ne
prenge	prenge
vengement	vengement
.	.
