token	normalised
Rodlãt	rodlant
:	:
l	el
dos	dos
lı	li
uestent	vestent
un	un
halberc	halberc
ıacerãt	jacerant
Grosse	grosse
est	est
la	la
maılle	maille
derere	derere
e	e
deuãt	devant
;	;
el	el
chıef	chief
lı	li
lacent	lacent
un	un
uert	vert
healme	healme
luısãt	luisant
-	-
ço	ço
fu	fu
le	le
healme	healme
Golıas	golias
le	le
ıehant	jehant
:	:
Charles	charles
le	le
pͥst	prist
qͣnt	quant
ıl	il
occıst	occist
brachant	brachant
-	-
puıs	puis
lı	li
aportẽt	aportent
durendal	durendal
le	le
trenchãt	trenchant
:	:
Ja	ja
del	del
espee	espee
n	n
estoet	estoet
dıre	dire
neant	neant
,	,
bıen	bien
la	la
conuıssẽt	conuissent
lı	li
petıt	petit
e	e
lı	li
gͣnt	grant
ke	ke
n	n
a	a
sı	si
bone	bone
ıesk	jesk
en	en
orı̈ent	orïent
.	.
lı	li
qͦns	quons
la	la
ceınt	ceint
qͥ	qui
la	la
par	par
aı́me	aíme
tãt	tant
.	.
el	el
col	col
lı	li
pendẽt	pendent
un	un
fort	fort
escu	escu
pesant	pesant
,	,
peı́nt	peínt
a	a
azur	azur
,	,
a	a
ıalne	jalne
,	,
a	a
orpımẽt	orpiment
;	;
enuırũ	envirun
l	l
urle	urle
currẽt	current
lı	li
qͣtre	quatre
vent	vent
,	,
Lı	li
duze	duze
sıgne	signe
e	e
lı	li
meıs	meis
ensement	ensement
Sı	si
cum	cum
chascũ	chascun
uers	vers
altre	altre
se	se
ꝯtıent	cuntient
e	e
del	del
abısme	abisme
ı	i
est	est
le	le
fundement	fundement
e	e
cıel	ciel
e	e
t͛re	terre
faıt	fait
par	par
ꝯpassement	cumpassement
e	e
le	le
soleıl	soleil
mıs	mis
par	par
gͣnt	grant
estudıement	estudiement
.	.
La	la
guı́ge	guíge
fu	fu
d	d
un	un
paıle	paile
escarımant	escarimant
e	e
la	la
fuılle	fuille
est	est
feıte	feite
d	d
un	un
almant	almant
.	.
puıs	puis
lı	li
aportent	aportent
un	un
fort	fort
espé	espé
tͤnchãt	trenchant
,	,
Sa	sa
lance	lance
redde	redde
e	e
sũ	sun
gũfanun	gunfanun
gent	gent
,	,
vermaıle	vermaile
e	e
ı́nde	índe
,	,
tresk	tresk
a	a
poınz	poinz
lı	li
tent	tent
.	.
Lı	li
qͦns	quons
Gerı́ns	geríns
lı	li
chalce	chalce
ıgnelemẽt	ignelement
.	.
en	en
mı	mi
la	la
place	place
lı	li
meı́ne	meíne
l	l
um	um
bruı́ant	bruíant
kı	ki
plus	plus
tost	tost
uaıt	vait
q̃	que
quarel	quarel
ne	ne
destent	destent
:	:
Deus	deus
ne	ne
fıst	fist
beste	beste
kı	ki
tãt	tant
uoıst	voist
esmuuãt	esmuvant
k	k
a	a
luı	lui
se	se
tenıst	tenist
a	a
dreıt	dreit
curs	curs
un	un
arpẽt	arpent
.	.
La	la
sele	sele
fu	fu
de	de
crıstal	cristal
e	e
d	d
argent	argent
e	e
la	la
suzcele	suzcele
d	d
un	un
paıle	paile
d	d
orı̈ent	orïent
,	,
Lı	li
estrıu	estriu
d	d
or	or
oueré	overé
menuement	menuement
.	.
Lı	li
qͦns	quons
ı	i
munte	munte
tãt	tant
ascemeement	ascemeement
k	k
ıl	il
n	n
a	a
strı́u	stríu
ne	ne
arçun	arçun
ne	ne
se	se
prent	prent
.	.
Fıst	fist
vn	un
esleıs	esleis
,	,
ueant	veant
tute	tute
la	la
gent	gent
;	;
Sı	si
s	s
en	en
returne	returne
uers	vers
charle	charle
rı̈ant	rïant
:	:
Sıre	sire
,	,
faıt	fait
ıl	il
,	,
le	le
ꝯgé	cungé
u⁹	vus
demant	demant
.	.
Sı	si
lı	li
paen	paen
uı́enc	víenc
par	par
mı́en	míen
escı̈ent	escïent
,	,
Ja	ja
de	de
mort	mort
uers	vers
moı	moi
n	n
auera	avera
garant	garant
.	.
Nıés	niés
,	,
dıt	dit
lı	li
reıs	reis
,	,
a	a
celuı́	celuí
te	te
comant	comant
kı	ki
le	le
cıel	ciel
fıst	fist
e	e
tut	tut
le	le
mũd	mund
sı	si
gͣnt	grant
.	.
Leue	leve
sa	sa
maı́n	maín
,	,
sı	si
a	a
seı́nı́é	seíníé
Rollant	rollant
.	.
Lı	li
qͦns	quons
s	s
en	en
uaıt	vait
as	as
espurũs	espuruns
fıchant	fichant
.	.
Aprés	aprés
luı	lui
uũt	vunt
puceles	puceles
e	e
ẽfant	emfant
kı	ki
tuıt	tuit
lı	li
dıent	dient
:	:
a	a
ıh̃u	jhesu
te	te
comant	comant
.	.
Seınte	seinte
Marıe	marie
te	te
seıt	seit
de	de
mort	mort
garant	garant
!	!
.	.
Lı	li
unze	unze
per	per
mũtẽt	muntent
de	de
meıntenant	meintenant
;	;
entre	entre
dous	dous
ewes	ewes
ont	ont
mené	mené
Rodlant	rodlant
:	:
L	l
une	une
est	est
seı́ne	seíne
,	,
l	l
altre	altre
marne	marne
la	la
gͣnt	grant
.	.
Deuãt	devant
le	le
reı	rei
uı́nt	vínt
le	le
messag͛	messagier
estant	estant
;	;
L	l
emperere	emperere
apele	apele
fıerement	fierement
:	:
charle	charle
,	,
faıt	fait
ıl	il
,	,
vn	un
halberc	halberc
te	te
demant	demant
,	,
escu	escu
e	e
healme	healme
e	e
une	une
espee	espee
trenchãt	trenchant
,	,
Meıs	meis
un	un
destrer	destrer
aı	ai
ıo	jo
bon	bon
e	e
currant	currant
,	,
N	n
en	en
a	a
meıllur	meillur
desk	desk
en	en
betlı̈ant	betlïant
,	,
e	e
de	de
m	m
espee	espee
taılle	taille
bıen	bien
le	le
trenchant	trenchant
.	.
De	de
sur	sur
ma	ma
feı́	feí
te	te
ꝓmet	promet
lealment	lealment
,	,
Aınc	ainc
vre	ure
de	de
pͥme	prime
curceraı	curcerai
Rollant	rollant
.	.
charles	charles
l	l
oı̈	oï
,	,
a	a
poı	poi
d	d
ıre	ire
ne	ne
fent	fent
:	:
paıen	paien
,	,
dıt	dit
ıl	il
,	,
deu	deu
del	del
cıel	ciel
t	t
acrauẽt	acravent
kar	kar
ml̃t	mult
m	m
as	as
feıt	feit
curecé	curecé
e	e
dolent	dolent
.	.
Lı	li
reıs	reis
reguarde	reguarde
uers	vers
sa	sa
fılle	fille
belısent	belisent
q̃	que
de	de
la	la
chãbre	chambre
eısseıt	eisseit
el	el
pauement	pavement
.	.
tut	tut
le	le
paleıs	paleis
de	de
sa	sa
bealté	bealté
resplent	resplent
,	,
Lı	li
reıs	reis
l	l
apele	apele
sı	si
l	l
aceı́ne	aceíne
de	de
sun	sun
guant	guant
:	:
Fılle	fille
,	,
faıt	fait
ıl	il
,	,
cest	cest
paıen	paien
te	te
comant	comant
.	.
Armez	armez
le	le
bıen	bien
tost	tost
e	e
ıgnelemẽt	ignelement
-	-
Bataılle	bataille
a	a
pͥse	prise
a	a
mũ	mun
neuu	nevu
Rodlant	rodlant
-	-
ke	ke
p᷑	pur
les	les
n	n
en	en
armes	armes
n	n
ẽ	en
ert	ert
decheemẽt	decheement
.	.
Sıre	sire
,	,
dıt	dit
ele	ele
,	,
tut	tut
a	a
uostre	vostre
talent	talent
.	.
Lı	li
sarazın	sarazin
ıert	iert
armé	armé
gẽtemẽt	gentement
,	,
Ja	ja
par	par
les	les
armes	armes
n	n
ı́	í
ꝑdera	perdera
nı́̈ent	ní̈ent
.	.
Blısent	belisent
apele	apele
flandrıne	flandrine
de	de
mũtbel	muntbel
e	e
la	la
pucele	pucele
Rosette	rosette
de	de
rımel	rimel
:	:
ces	ces
treıs	treis
danceles	danceles
ameı́nent	ameínent
otınel	otinel
.	.
Al	al
dos	dos
lı	li
uestent	vestent
le	le
halberc	halberc
le	le
reı	rei
samuel	samuel
e	e
la	la
uentaılle	ventaille
a	a
un	un
gẽtıl	gentil
fresel	fresel
;	;
celuı	celui
lı	li
ferme	ferme
flandrıne	flandrine
de	de
mũtbel	muntbel
.	.
el	el
chıef	chief
lı	li
lacent	lacent
le	le
healme	healme
Galatı̈el	galatïel
Feıt	feit
a	a
qͣrters	quarters
,	,
a	a
flurs	flurs
e	e
a	a
anael	anael
,	,
	e
lı	li
nasel	nasel
en	en
furme	furme
d	d
un	un
oısel	oisel
.	.
La	la
fılle	fille
charle	charle
qͥ	qui
out	out
le	le
cors	cors
danzel	danzel
Lı	li
ceınt	ceint
l	l
espee	espee
al	al
fort	fort
reı	rei
akael	akael
,	,
ço	ço
est	est
curçuse	curçuse
taıllant	taillant
cum	cum
cutel	cutel
.	.
Ceste	ceste
muuerat	muverat
encuı	encui
a	a
Rollãt	rollant
le	le
ceruel	cervel
Dũt	dunt
al	al
reı	rei
charle	charle
n	n
en	en
ert	ert
gueres	gueres
bel	bel
.	.
el	el
col	col
lı	li
pendent	pendent
un	un
fort	fort
escu	escu
nouel	novel
,	,
blanc	blanc
cũ	cum
neıf	neif
,	,
desuz	desuz
a	a
un	un
lıstel	listel
:	:
La	la
bucle	bucle
est	est
d	d
or	or
e	e
d	d
argent	argent
lı	li
clauel	clavel
.	.
Fer	fer
ı	i
out	out
bon	bon
e	e
Gunfanun	gunfanun
nouel	novel
,	,
blanc	blanc
cũ	cum
flur	flur
,	,
peınt	peint
ı	i
out	out
un	un
oısel	oisel
;	;
ntre	entre
ses	ses
pıez	piez
portout	portout
un	un
dragũcel	draguncel
.	.
tresk	tresk
as	as
poınz	poinz
lı	li
penecel	penecel
.	.
vns	uns
esperuns	esperuns
qͥ	qui
ualent	valent
un	un
chastel	chastel
Lı	li
at	at
chalcé	chalcé
rosette	rosette
de	de
Rıuel	rivel
.	.
La	la
seele	seele
est	est
mıse	mise
en	en
mıgrados	migrados
l	l
ıgnel	ignel
qͥ	qui
plus	plus
tost	tost
curt	curt
ke	ke
ne	ne
destent	destent
quarel	quarel
.	.
Lı	li
bon	bon
destrıer	destrier
a	a
veü	veü
le	le
danzel	danzel
:	:
,	,
henıst	henist
e	e
grate	grate
,	,
bıen	bien
conuıst	conuist
otınel	otinel
:	:
cıl	cil
lı	li
salt	salt
sure	sure
kı	ki
plus	plus
set	set
de	de
cenbel	cenbel
	e
de	de
bataılle	bataille
q̃	que
feuere	fevere
de	de
martel	martel
.	.
LJ	li
sarazı́n	sarazín
est	est
el	el
destrer	destrer
muntez	muntez
,	,
Faıt	fait
un	un
eslaıs	eslais
,	,
sı	si
s	s
en	en
est	est
returnez	returnez
,	,
vers	vers
belısent	belisent
s	s
en	en
est	est
tut	tut
dreıt	dreit
alez	alez
:	:
pucele	pucele
gente	gente
,	,
ml̃t	mult
suı́	suí
bıen	bien
adubez	adubez
.	.
Se	se
truıs	truis
Rollant	rollant
,	,
Morz	morz
est	est
v	u
afolez	afolez
.	.
Dıst	dist
la	la
pucele	pucele
:	:
de	de
durendal	durendal
u⁹	vus
gardez	gardez
.	.
Sı	si
de	de
curçuse	curçuse
bıen	bien
ne	ne
u⁹	vus
defendez	defendez
,	,
Ja	ja
par	par
u⁹	vus
meıs	meis
n	n
en	en
ert	ert
tenu	tenu
cıtez	citez
.	.
A	a
ıcel	icel
mot	mot
lı	li
messag͛	messagier
est	est
turnez	turnez
,	,
Ogıer	ogier
l	l
ameı́ne	ameíne
,	,
lı	li
daneıs	daneis
alosez	alosez
e	e
lı	li
duc	duc
Naı́mes	naímes
est	est
ouec	ovec
eus	eus
alé	alé
;	;
entre	entre
dous	dous
ewes	ewes
l	l
ont	ont
mené	mené
es	es
prez	prez
.	.
A	a
haltes	haltes
fenestres	fenestres
est	est
lı	li
reıs	reis
alez	alez
,	,
Les	les
duze	duze
pers	pers
at	at
a	a
seı́	seí
apelez	apelez
:	:
Seıngn᷑s	seingnurs
,	,
faıt	fait
ıl	il
,	,
od	od
meı	mei
u⁹	vus
venez	venez
;	;
Faıtes	faites
franceıs	franceis
tuz	tuz
eıssır	eissir
des	des
prez	prez
.	.
Jl	il
sı	si
fũt	funt
;	;
a	a
eus	eus
dous	dous
les	les
ont	ont
abãdunez	abandunez
.	.
charle	charle
escrıe	escrie
:	:
des	des
ore	ore
u⁹	vus
ꝯbatez	cumbatez
!	!
Dıst	dist
otınel	otinel
:	:
ıo	jo
suı́	suí
tut	tut
aprestez	aprestez
.	.
ROdlant	rodlant
a	a
dıt	dit
al	al
paen	paen
mescreant	mescreant
:	:
Jo	jo
te	te
defı	defi
descı́	descí
en	en
auant	avant
.	.
Dıst	dist
lı	li
paen	paen
:	:
e	e
ıo	jo
,	,
teı	tei
ensement	ensement
.	.
bıen	bien
u⁹	vus
guardez	guardez
,	,
kar	kar
cıo	cjo
ne	ne
t	t
aım	aim
nı̈ent	nïent
.	.
La	la
mort	mort
mũ	mun
uncle	uncle
fernagu	fernagu
u⁹	vus
demãt	demant
.	.
Rollant	rollant
laıt	lait
curre	curre
le	le
bon	bon
destrer	destrer
bruıant	bruiant
,	,
Otınel	otinel
mıgrados	migrados
le	le
bıen	bien
curant	curant
,	,
Des	des
esperũs	esperuns
les	les
destreınẽt	destreinent
formẽt	forment
;	;
entre	entre
le	le
bruıt	bruit
e	e
l	l
efort	efort
e	e
le	le
uent	vent
,	,
Lı	li
prez	prez
en	en
croule	croule
e	e
la	la
t͛re	terre
ensemẽt	ensement
.	.
Les	les
hantes	hantes
brandıent	brandient
e	e
beıssẽt	beissent
formẽt	forment
,	,
Lı	li
gũfanũ	gunfanun
uentelẽt	ventelent
uers	vers
le	le
vent	vent
;	;
Gͣnz	granz
colps	colps
se	se
donẽt	donent
en	en
lur	lur
escuz	escuz
deuãt	devant
,	,
trenchẽt	trenchent
les	les
fuz	fuz
e	e
les	les
quı́rs	quírs
ensemẽt	ensement
,	,
Meıs	meis
lı	li
halberc	halberc
sũt	sunt
serré	serré
e	e
tenant	tenant
,	,
Maılle	maille
n	n
ı́	í
false	false
ne	ne
clauel	clavel
n	n
ı	i
destent	destent
.	.
Sur	sur
les	les
peı́trınes	peítrines
plıent	plient
lı	li
fer	fer
trẽchãt	trenchant
,	,
Les	les
hanstes	hanstes
brısent	brisent
amduı	amdui
ꝯmunemẽt	communement
vltre	ultre
s	s
en	en
passent	passent
lı	li
cheualer	chevaler
uallant	vallant
q̃	que
l	l
un	un
ne	ne
l	l
altre	altre
n	n
ı́	í
pert	pert
nı́̈ent	ní̈ent
.	.
Deu	deu
,	,
dıst	dist
lı	li
reıs	reis
,	,
or	or
veı́	veí
m͛ueılle	merveille
gͣnt	grant
Qͣnt	quant
cıst	cist
paıen	paien
s	s
est	est
tenu	tenu
vers	vers
rodlant	rodlant
.	.
Dıt	dit
Belısent	belisent
:	:
bon	bon
sũt	sunt
mı́	mí
garnemẽt	garnement
	e
cıl	cil
kıs	kis
porte	porte
n	n
est	est
pas	pas
cuard	cuard
ne	ne
lent	lent
.	.
Rodlant	rodlant
a	a
treıt	treit
durendal	durendal
le	le
trenchant	trenchant
,	,
Fıert	fiert
otınel	otinel
sur	sur
le	le
healme	healme
luı́sant	luísant
q̃	que
flurs	flurs
e	e
pıeres	pieres
cheent	cheent
aualant	avalant
e	e
sun	sun
nasel	nasel
luı́	luí
a	a
toleıt	toleit
deuant	devant
.	.
A	a
l	l
altre	altre
colp	colp
fıert	fiert
le	le
destrer	destrer
currant	currant
,	,
Le	le
chıef	chief
lı	li
trenche	trenche
del	del
col	col
tut	tut
rũdemẽt	rundement
.	.
Lı	li
paen	paen
,	,
qͣnt	quant
sun	sun
cheual	cheval
lı	li
ment	ment
,	,
Dıst	dist
dous	dous
moz	moz
:	:
par	par
Mahumet	mahumet
,	,
Rollant	rollant
,	,
v⁹	vus
auez	avez
feıt	feit
uılaını́e	vilainíe
mult	mult
gͣnt	grant
q̃	que
mũ	mun
destrıer	destrier
m	m
auez	avez
mort	mort
pur	pur
nı́̈ent	ní̈ent
.	.
q̃	que
demandıez	demandiez
a	a
mun	mun
bon	bon
auferant	auferant
?	?
Mes	mes
ıa	ja
le	le
uostre	vostre
ne	ne
s	s
en	en
ırra	irra
gabant	gabant
Del	del
fuerre	fuerre
sacke	sacke
cureçuse	cureçuse
la	la
gͣnt	grant
,	,
L	l
escu	escu
enbrace	enbrace
e	e
feıt	feit
un	un
salt	salt
auant	avant
,	,
Sı	si
fıert	fiert
Rollant	rollant
sur	sur
le	le
healme	healme
luısant	luisant
ke	ke
lı	li
nasel	nasel
se	se
uaıt	vait
tut	tut
aualant	avalant
.	.
Lı	li
colp	colp
glaceı́e	glaceíe
sur	sur
l	l
arçun	arçun
deuant	devant
,	,
trenche	trenche
le	le
fust	fust
e	e
le	le
feutre	feutre
ensemẽt	ensement
:	:
par	par
les	les
espaules	espaules
a	a
trenché	trenché
le	le
bruı́ant	bruíant
,	,
Desk	desk
en	en
la	la
t͛re	terre
feıt	feit
culer	culer
le	le
bͣnc	branc
.	.
en	en
halt	halt
s	s
escrıe	escrie
:	:
ço	ço
n	n
est	est
pas	pas
colp	colp
d	d
emfant	emfant
!	!
Deu	deu
,	,
dıst	dist
lı	li
reıs	reis
,	,
cũ	cum
ço	ço
colp	colp
fu	fu
pesant	pesant
!	!
.	.
Saı́nte	saínte
marıe	marie
guardez	guardez
meı	mei
Rollãt	rollant
!	!
Se	se
lı	li
qͦns	quons
chıet	chiet
,	,
ne	ne
m	m
esm͛ueıl	esmerveil
nı́̈ent	ní̈ent
:	:
Jl	il
tıent	tient
l	l
espee	espee
,	,
sı	si
estreı́nt	estreínt
durement	durement
;	;
Fıert	fiert
le	le
paen	paen
sur	sur
le	le
healme	healme
q̃	que
resplent	resplent
k	k
un	un
qͣrtıer	quartier
enꝯtreual	encuntreval
descent	descent
;	;
trenche	trenche
les	les
maılles	mailles
del	del
halberc	halberc
ıacerãt	jacerant
	e
de	de
l	l
oreılle	oreille
une	une
partıe	partie
en	en
prent	prent
;	;
Sun	sun
bon	bon
escu	escu
desk	desk
en	en
la	la
bucle	bucle
fent	fent
.	.
La	la
l	l
eüst	eüst
mort	mort
,	,
vencu	vencu
v	u
recreant	recreant
,	,
Mes	mes
otınel	otinel
at	at
hardement	hardement
ml̃t	mult
gͣnt	grant
;	;
De	de
cureçuse	cureçuse
l	l
acuı́lt	acuílt
durement	durement
e	e
Rodlant	rodlant
luı́	luí
od	od
l	l
espee	espee
trẽchant	trenchant
:	:
De	de
durendal	durendal
le	le
fıert	fiert
menuemẽt	menuement
.	.
Gͣnz	granz
colps	colps
s	s
entredonẽt	entredonent
e	e
derere	derere
e	e
deuãt	devant
.	.
vers	vers
les	les
espees	espees
ne	ne
ualt	valt
le	le
halberc	halberc
nı́̈ent	ní̈ent
,	,
Des	des
maılles	mailles
luıst	luist
tut	tut
lı	li
pré	pré
e	e
resplent	resplent
.	.
Dıst	dist
belısent	belisent
:	:
ore	ore
fıerent	fierent
gentemẽt	gentement
.	.
ceste	ceste
bataılle	bataille
ne	ne
dura	dura
mıe	mie
lũgemẽt	lungement
ke	ke
lı	li
uassal	vassal
sũt	sunt
de	de
gͣnt	grant
hardemẽt	hardement
.	.
Ml̃t	mult
trenche	trenche
bıen	bien
durendal	durendal
,	,
la	la
Rodlãt	rodlant
,	,
Meıs	meis
cureçuse	cureçuse
ne	ne
lı	li
deıt	deit
nı́̈ent	ní̈ent
.	.
Deus	deus
,	,
dıst	dist
lı	li
reıs	reis
,	,
cũ	cum
le	le
cuer	cuer
me	me
ment	ment
!	!
en	en
croız	croiz
se	se
ıette	jette
a	a
deu	deu
uers	vers
orı̈ent	orïent
,	,
vne	une
preıere	preiere
at	at
feıt	feit
ml̃t	mult
gentement	gentement
:	:
Deus	deus
kı	ki
es	es
sıre	sire
e	e
reı	rei
sur	sur
tute	tute
gent	gent
,	,
tu	tu
me	me
garıs	garis
mũ	mun
chıer	chier
neuu	nevu
Rodlant	rodlant
	e
ꝯuertıssez	cunvertissez
otı́nel	otínel
le	le
tırant	tirant
q̃	que
sur	sur
son	son
chıef	chief
prenge	prenge
baptızement	baptizement
!	!
Baı́se	baíse
la	la
t͛re	terre
sı	si
se	se
leue	leve
a	a
tant	tant
,	,
A	a
la	la
fenestre	fenestre
at	at
mıs	mis
sun	sun
chıef	chief
auant	avant
:	:
veıt	veit
ses	ses
baruns	baruns
cũbatre	cumbatre
gentement	gentement
.	.
Des	des
lur	lur
escus	escus
n	n
ourent	ourent
mı́e	míe
tant	tant
Dũt	dunt
ıl	il
cuuerır	cuverir
peüssẽt	peüssent
lur	lur
puı́nz	puínz
deuãt	devant
.	.
ROllant	rollant
dıt	dit
al	al
paen	paen
:	:
kar	kar
guerpıssez	guerpissez
Mahũ	mahun
.	.
e	e
creı́	creí
en	en
deu	deu
kı	ki
suffrı	suffri
passı̈un	passïun
!	!
Ber	ber
,	,
kar	kar
le	le
faı	fai
,	,
sı	si
receuez	recevez
gent	gent
dun	dun
,	,
ço	ço
est	est
belısent	belisent
,	,
la	la
fılle	fille
al	al
reı	rei
charlun	charlun
:	:
Ma	ma
cusıne	cusine
est	est
e	e
ıo	jo
te	te
faz	faz
le	le
dun	dun
;	;
e	e
ıo	jo
e	e
tu	tu
serrũ	serrum
tut	tut
dıs	dis
mes	mes
ꝯpaı̃gnun	compaingnun
,	,
	e
olıu͛	oliver
a	a
nus	nus
aıusterun	ajusterun
;	;
Sı	si
ꝯquerrum	cunquerrum
chastel	chastel
e	e
dunchun	dunchun
,	,
Cıté	cité
ne	ne
Marche	marche
ne	ne
bon	bon
chastel	chastel
gascun	gascun
.	.
Ja	ja
plus	plus
de	de
teı	tei
ne	ne
quı́er	quíer
un	un
esperun	esperun
.	.
Dıst	dist
otınel	otinel
:	:
ore	ore
oı	oi
parler	parler
brıcun	bricun
.	.
Mal	mal
dehez	dehez
eıt	eit
kı	ki
te	te
fıst	fist
clerı́un	clerj́un
!	!
Meıs	meis
ıo	jo
suı́	suí
maıstre	maistre
,	,
sı	si
te	te
lırraı	lirrai
lesçun	lesçun
,	,
Men	men
escı̈ent	escïent
,	,
aınz	ainz
q̃	que
departırun	departirun
.	.
tel	tel
te	te
durraı	durrai
sur	sur
le	le
healme	healme
brun	brun
ke	ke
ne	ne
purras	purras
dıre	dire
öec	öec
ne	ne
nun	nun
.	.
L	el
neuu	nevu
charle	charle
n	n
out	out
q̃	que
curecer	curecer
:	:
Maltalent	maltalent
a	a
m͛ueıllus	merveillus
e	e
fıer	fier
.	.
tınt	tint
durendal	durendal
v	u
le	le
pũt	punt
fu	fu
d	d
or	or
mı́er	míer
,	,
Sur	sur
le	le
healme	healme
fıert	fiert
otınel	otinel
le	le
guerreer	guerreer
ke	ke
fu	fu
en	en
salt	salt
del	del
fer	fer
e	e
del	del
ascıer	ascier
.	.
Cıl	cil
luı́	luí
guenchıst	guenchist
qͥ	qui
bıen	bien
sout	sout
del	del
mest͛	mester
,	,
De	de
lıez	liez
l	l
espaule	espaule
en	en
faıt	fait
le	le
colp	colp
beısser	beisser
,	,
trẽche	trenche
les	les
Maelles	maelles
del	del
ıacerãt	jacerant
dubler	dubler
,	,
tut	tut
le	le
descouere	descovere
tresk	tresk
al	al
nu	nu
del	del
braıer	braier
Meıs	meis
a	a
la	la
char	char
ne	ne
poeıt	poeit
mıe	mie
tucher	tucher
.	.
Lı	li
colp	colp
fu	fu
gͣnt	grant
,	,
le	le
uassal	vassal
fet	fet
pleer	pleer
,	,
p᷑	pur
un	un
petıt	petit
nel	nel
faıt	fait
agenuıller	agenuiller
.	.
Franceıs	franceis
s	s
escrıent	escrient
:	:
quel	quel
colp	colp
de	de
cheual͛	chevaler
!	!
Lı	li
plusur	plusur
dıent	dient
del	del
curteıs	curteis
messagıer	messagier
ke	ke
vencuz	vencuz
est	est
ne	ne
se	se
pot	pot
meıs	meis
aıder	aider
,	,
Meıs	meis
poı	poi
conuıssent	conuissent
otınel	otinel
le	le
guerreer	guerreer
,	,
Le	le
fız	fiz
le	le
reı	rei
Galı̈en	galïen
al	al
uı́s	vís
fıer	fier
.	.
Jl	il
faıt	fait
un	un
salt	salt
,	,
sı	si
volt	volt
le	le
colp	colp
uenger	venger
.	.
S	s
ore	ore
ne	ne
se	se
sace	sace
lı	li
nı́és	níés
le	le
reı	rei
guaıter	guaiter
,	,
Ja	ja
ne	ne
ferra	ferra
meıs	meis
colp	colp
sur	sur
cheualer	chevaler
.	.
LJ	li
sarazın	sarazin
a	a
la	la
culur	culur
muee	muee
,	,
Les	les
oılz	oilz
ruı̈lle	ruïlle
cũ	cum
beste	beste
deuee	devee
.	.
tıent	tient
cureçuse	cureçuse
,	,
sı	si
l	l
at	at
amũt	amunt
leuee	levee
,	,
Al	al
neuu	nevu
charle	charle
la	la
fra	fra
ıa	ja
prıuee	privee
Sur	sur
le	le
healme	healme
d	d
or	or
lı	li
at	at
ı́a	j́a
p͛sentee	presentee
,	,
vn	un
colp	colp
lı	li
done	done
par	par
sı	si
gͣnt	grant
randunee	randunee
.	.
Ja	ja
fust	fust
la	la
teste	teste
Rollãt	rollant
del	del
cors	cors
seueré	severé
,	,
Qͣnt	quant
cureçuse	cureçuse
lı	li
est	est
el	el
puı́n	puín
turnee	turnee
;	;
vn	un
altre	altre
colp	colp
lı	li
ıete	jete
a	a
celee	celee
:	:
ntre	entre
le	le
cors	cors
e	e
l	l
escu	escu
vınt	vint
l	l
espee	espee
;	;
Sur	sur
les	les
enarmes	enarmes
a	a
la	la
targe	targe
colpee	colpee
k	k
as	as
ses	ses
pıez	piez
l	l
abat	abat
en	en
mı	mi
la	la
pree	pree
.	.
Del	del
bon	bon
halberc	halberc
ꝯsı́ut	cunsíut
la	la
gerunee	gerunee
,	,
Desk	desk
en	en
la	la
t͛re	terre
fet	fet
culer	culer
l	l
espee	espee
.	.
Al	al
resacher	resacher
otınel	otinel
s	s
est	est
escrıé	escrié
:	:
par	par
Mahumet	mahumet
,	,
ml̃t	mult
trẽche	trenche
bıẽ	bien
m	m
espee	espee
!	!
LJ	li
cheualer	chevaler
reguardẽt	reguardent
fıerement	fierement
,	,
Formẽt	forment
redutẽt	redutent
les	les
colps	colps
qͥ	qui
sũt	sunt
pesãt	pesant
.	.
Les	les
halbercs	halbercs
detrẽchẽt	detrenchent
e	e
derere	derere
e	e
deuãt	devant
e	e
desmaılé	desmailé
sũt	sunt
ml̃t	mult
menuement	menuement
.	.
De	de
lur	lur
escuz	escuz
n	n
en	en
ourent	ourent
mı́e	míe
tant	tant
Dunt	dunt
ıl	il
pussẽt	pussent
couerır	coverir
lur	lur
puı̃z	puinz
deuãt	devant
.	.
Frãceıs	franceis
se	se
ıetẽt	jetent
tuıt	tuit
ꝯtre	cuntre
orı̈ent	orïent
,	,
Gͣnt	grant
poür	poür
ont	ont
de	de
lur	lur
seıngnur	seingnur
Rodlãt	rodlant
.	.
Jl	il
prıent	prient
deu	deu
ke	ke
bon	bon
ꝯseıl	cunseil
lur	lur
mant	mant
v	u
peıs	peis
u	u
trıues	trives
v	u
bon	bon
deseurement	desevrement
.	.
A	a
ıces	ices
paroles	paroles
uıent	vient
un	un
columb	columb
uolãt	volant
Sı	si
ke	ke
charles	charles
le	le
uıt	vit
e	e
tute	tute
sa	sa
gẽt	gent
.	.
Saınz	sainz
espırız	espiriz
sur	sur
otınel	otinel
descent	descent
:	:
Dous	dous
moz	moz
a	a
dıt	dit
:	:
treı́	treí
teı	tei
ẽ	en
sus	sus
Rollãt	rollant
Ne	ne
saı	sai
quel	quel
chose	chose
me	me
uaıt	vait
deuãt	devant
uolãt	volant
kı	ki
m	m
at	at
chãgé	changé
le	le
sens	sens
e	e
le	le
talent	talent
.	.
ceste	ceste
bataılle	bataille
remaı́nı́e	remaíníe
a	a
ıtant	itant
.	.
pur	pur
tue	tue
am᷑	amur
prendraı	prendrai
baptızemẽt	baptizement
.	.
Saınte	sainte
Marıe	marie
traı́	traí
ıo	jo
mes	mes
a	a
garant	garant
.	.
